      305	2014-06-24 11:41:52	1	0	1	0
      301	2014-06-24 11:41:58	1	0	1	0
      338	2014-06-24 11:42:12	1	0	1	0
      328	2014-06-24 11:42:19	1	0	1	0
      344	2014-06-24 11:42:34	1	0	1	0
      349	2014-06-24 11:43:08	1	0	1	0
      326	2014-06-24 11:43:30	1	0	1	0
      306	2014-06-24 11:43:41	1	0	1	0
      100	2014-06-24 11:43:45	1	0	1	0
      344	2014-06-25 07:51:21	1	0	1	0
      306	2014-06-25 07:51:25	1	0	1	0
      326	2014-06-25 07:51:32	1	0	1	0
      329	2014-06-25 07:51:37	1	0	1	0
      340	2014-06-25 07:51:40	1	0	1	0
      315	2014-06-25 07:51:47	1	0	1	0
      328	2014-06-25 07:52:00	1	0	1	0
      100	2014-06-25 07:52:07	1	0	1	0
      300	2014-06-25 07:52:27	1	0	1	0
      331	2014-06-25 07:52:37	1	0	1	0
      333	2014-06-25 07:52:47	1	0	1	0
      332	2014-06-25 07:53:01	1	0	1	0
      321	2014-06-25 07:53:15	1	0	1	0
       58	2014-06-25 07:53:20	1	0	1	0
      319	2014-06-25 07:53:33	1	0	1	0
      313	2014-06-25 07:54:53	1	0	1	0
      307	2014-06-25 07:55:49	1	0	1	0
      308	2014-06-25 07:55:53	1	0	1	0
      302	2014-06-25 07:57:08	1	0	1	0
      318	2014-06-25 07:57:18	1	0	1	0
       33	2014-06-25 07:57:22	1	0	1	0
      349	2014-06-25 07:57:30	1	0	1	0
      347	2014-06-25 07:57:40	1	0	1	0
      346	2014-06-25 07:57:44	1	0	1	0
        5	2014-06-25 07:58:50	1	0	1	0
      334	2014-06-25 07:59:09	1	0	1	0
      348	2014-06-25 07:59:21	1	0	1	0
      330	2014-06-25 07:59:29	1	0	1	0
      303	2014-06-25 07:59:33	1	0	1	0
      339	2014-06-25 08:00:15	1	0	1	0
      341	2014-06-25 08:01:05	1	0	1	0
      336	2014-06-25 08:02:12	1	0	1	0
      322	2014-06-25 08:02:29	1	0	1	0
      337	2014-06-25 08:02:51	1	0	1	0
      338	2014-06-25 08:03:01	1	0	1	0
      345	2014-06-25 08:04:00	1	0	1	0
       17	2014-06-25 08:04:06	1	0	1	0
      342	2014-06-25 08:04:42	1	0	1	0
      320	2014-06-25 08:04:45	1	0	1	0
      305	2014-06-25 08:06:39	1	0	1	0
      343	2014-06-25 08:08:39	1	0	1	0
      301	2014-06-25 08:17:07	1	0	1	0
      324	2014-06-25 08:40:11	1	0	1	0
      352	2014-06-25 08:40:44	1	0	1	0
       17	2014-06-25 11:35:37	1	0	1	0
       33	2014-06-25 11:36:12	1	0	1	0
      330	2014-06-25 11:39:53	1	0	1	0
      318	2014-06-25 11:40:02	1	0	1	0
      345	2014-06-25 11:40:05	1	0	1	0
      307	2014-06-25 11:40:08	1	0	1	0
      315	2014-06-25 11:40:12	1	0	1	0
      308	2014-06-25 11:40:15	1	0	1	0
      301	2014-06-25 11:40:23	1	0	1	0
      302	2014-06-25 11:40:28	1	0	1	0
      334	2014-06-25 11:40:31	1	0	1	0
      340	2014-06-25 11:40:35	1	0	1	0
      326	2014-06-25 11:40:39	1	0	1	0
      331	2014-06-25 11:40:44	1	0	1	0
      343	2014-06-25 11:40:47	1	0	1	0
      303	2014-06-25 11:40:49	1	0	1	0
      339	2014-06-25 11:41:22	1	0	1	0
      352	2014-06-25 11:41:29	1	0	1	0
      348	2014-06-25 11:41:34	1	0	1	0
       58	2014-06-25 11:41:37	1	0	1	0
      347	2014-06-25 11:41:40	1	0	1	0
      349	2014-06-25 11:41:44	1	0	1	0
      346	2014-06-25 11:41:47	1	0	1	0
      342	2014-06-25 11:41:50	1	0	1	0
      306	2014-06-25 11:41:55	1	0	1	0
      305	2014-06-25 11:41:58	1	0	1	0
      319	2014-06-25 11:42:02	1	0	1	0
      341	2014-06-25 11:42:09	1	0	1	0
        5	2014-06-25 11:42:21	1	0	1	0
      328	2014-06-25 11:42:24	1	0	1	0
      332	2014-06-25 11:42:30	1	0	1	0
      344	2014-06-25 11:42:44	1	0	1	0
      322	2014-06-25 11:42:49	1	0	1	0
      329	2014-06-25 11:42:53	1	0	1	0
      321	2014-06-25 11:43:10	1	0	1	0
      333	2014-06-25 11:43:20	1	0	1	0
      100	2014-06-25 11:43:30	1	0	1	0
      324	2014-06-25 11:45:53	1	0	1	0
      300	2014-06-25 11:47:05	1	0	1	0
      338	2014-06-25 11:47:20	1	0	1	0
      337	2014-06-25 11:47:29	1	0	1	0
      336	2014-06-25 11:47:34	1	0	1	0
      306	2014-06-26 07:45:59	1	0	1	0
      344	2014-06-26 07:46:05	1	0	1	0
      329	2014-06-26 07:46:51	1	0	1	0
      328	2014-06-26 07:46:55	1	0	1	0
      326	2014-06-26 07:47:22	1	0	1	0
      315	2014-06-26 07:47:33	1	0	1	0
      301	2014-06-26 07:49:36	1	0	1	0
      343	2014-06-26 07:49:53	1	0	1	0
      339	2014-06-26 07:50:09	1	0	1	0
      331	2014-06-26 07:50:13	1	0	1	0
      332	2014-06-26 07:50:20	1	0	1	0
      333	2014-06-26 07:50:25	1	0	1	0
      318	2014-06-26 07:51:29	1	0	1	0
      345	2014-06-26 07:55:05	1	0	1	0
      307	2014-06-26 07:55:38	1	0	1	0
      308	2014-06-26 07:55:44	1	0	1	0
      336	2014-06-26 07:55:48	1	0	1	0
      340	2014-06-26 07:55:52	1	0	1	0
      321	2014-06-26 07:55:55	1	0	1	0
      349	2014-06-26 07:56:14	1	0	1	0
      334	2014-06-26 07:57:14	1	0	1	0
      348	2014-06-26 07:57:20	1	0	1	0
      100	2014-06-26 07:57:36	1	0	1	0
      346	2014-06-26 07:57:48	1	0	1	0
      347	2014-06-26 07:57:51	1	0	1	0
      313	2014-06-26 07:57:55	1	0	1	0
      330	2014-06-26 07:58:45	1	0	1	0
      302	2014-06-26 07:59:43	1	0	1	0
      303	2014-06-26 08:00:36	1	0	1	0
        5	2014-06-26 08:00:41	1	0	1	0
      320	2014-06-26 08:02:54	1	0	1	0
      341	2014-06-26 08:02:59	1	0	1	0
      338	2014-06-26 08:03:04	1	0	1	0
      337	2014-06-26 08:03:07	1	0	1	0
      342	2014-06-26 08:03:16	1	0	1	0
      324	2014-06-26 08:03:31	1	0	1	0
      300	2014-06-26 08:03:37	1	0	1	0
       17	2014-06-26 08:03:59	1	0	1	0
       33	2014-06-26 08:05:00	1	0	1	0
      305	2014-06-26 08:05:29	1	0	1	0
       58	2014-06-26 08:05:48	1	0	1	0
      352	2014-06-26 08:08:15	1	0	1	0
      319	2014-06-26 08:08:32	1	0	1	0
      322	2014-06-26 08:09:15	1	0	1	0
      315	2014-06-26 11:34:53	1	0	1	0
      318	2014-06-26 11:35:00	1	0	1	0
      313	2014-06-26 11:35:17	1	0	1	0
      300	2014-06-26 11:35:51	1	0	1	0
      307	2014-06-26 11:35:56	1	0	1	0
      345	2014-06-26 11:36:26	1	0	1	0
      342	2014-06-26 11:36:30	1	0	1	0
      341	2014-06-26 11:37:11	1	0	1	0
      340	2014-06-26 11:37:24	1	0	1	0
       33	2014-06-26 11:37:27	1	0	1	0
      331	2014-06-26 11:37:47	1	0	1	0
      343	2014-06-26 11:38:03	1	0	1	0
      308	2014-06-26 11:38:20	1	0	1	0
      306	2014-06-26 11:38:25	1	0	1	0
      349	2014-06-26 11:38:29	1	0	1	0
      346	2014-06-26 11:38:32	1	0	1	0
      339	2014-06-26 11:38:44	1	0	1	0
       17	2014-06-26 11:38:57	1	0	1	0
      303	2014-06-26 11:39:10	1	0	1	0
      305	2014-06-26 11:39:19	1	0	1	0
        5	2014-06-26 11:39:22	1	0	1	0
      352	2014-06-26 11:39:26	1	0	1	0
      334	2014-06-26 11:39:29	1	0	1	0
      332	2014-06-26 11:39:40	1	0	1	0
      320	2014-06-26 11:39:52	1	0	1	0
      322	2014-06-26 11:39:57	1	0	1	0
      319	2014-06-26 11:40:02	1	0	1	0
      333	2014-06-26 11:40:19	1	0	1	0
      348	2014-06-26 11:40:38	1	0	1	0
      344	2014-06-26 11:40:49	1	0	1	0
      336	2014-06-26 11:41:24	1	0	1	0
      347	2014-06-26 11:42:03	1	0	1	0
       58	2014-06-26 11:44:14	1	0	1	0
      324	2014-06-26 11:44:41	1	0	1	0
      328	2014-06-26 11:44:54	1	0	1	0
      326	2014-06-26 11:46:12	1	0	1	0
      337	2014-06-26 11:48:33	1	0	1	0
      338	2014-06-26 11:48:45	1	0	1	0
      302	2014-06-26 11:49:09	1	0	1	0
      100	2014-06-26 11:50:11	1	0	1	0
      329	2014-06-26 14:08:00	1	0	1	0
      326	2014-06-27 07:52:53	1	0	1	0
      306	2014-06-27 07:52:56	1	0	1	0
      344	2014-06-27 07:53:04	1	0	1	0
      331	2014-06-27 07:53:10	1	0	1	0
      340	2014-06-27 07:53:20	1	0	1	0
      332	2014-06-27 07:53:27	1	0	1	0
      333	2014-06-27 07:53:49	1	0	1	0
      301	2014-06-27 07:53:58	1	0	1	0
      329	2014-06-27 07:54:03	1	0	1	0
      302	2014-06-27 07:54:08	1	0	1	0
      328	2014-06-27 07:54:15	1	0	1	0
      334	2014-06-27 07:55:26	1	0	1	0
      334	2014-06-27 07:55:28	1	0	1	0
      348	2014-06-27 07:55:31	1	0	1	0
      339	2014-06-27 07:55:56	1	0	1	0
      307	2014-06-27 07:56:47	1	0	1	0
      308	2014-06-27 07:56:50	1	0	1	0
      349	2014-06-27 07:56:53	1	0	1	0
      315	2014-06-27 07:56:59	1	0	1	0
      319	2014-06-27 07:57:02	1	0	1	0
       58	2014-06-27 07:57:07	1	0	1	0
      330	2014-06-27 07:57:18	1	0	1	0
      318	2014-06-27 07:57:23	1	0	1	0
        5	2014-06-27 07:58:03	1	0	1	0
      346	2014-06-27 07:58:12	1	0	1	0
      347	2014-06-27 07:58:15	1	0	1	0
      313	2014-06-27 07:58:18	1	0	1	0
      341	2014-06-27 07:58:47	1	0	1	0
      336	2014-06-27 07:59:01	1	0	1	0
      337	2014-06-27 07:59:04	1	0	1	0
      343	2014-06-27 07:59:33	1	0	1	0
      300	2014-06-27 08:02:41	1	0	1	0
      345	2014-06-27 08:02:54	1	0	1	0
      324	2014-06-27 08:03:36	1	0	1	0
       17	2014-06-27 08:04:31	1	0	1	0
      303	2014-06-27 08:05:49	1	0	1	0
      320	2014-06-27 08:07:17	1	0	1	0
      338	2014-06-27 08:07:27	1	0	1	0
      342	2014-06-27 08:07:33	1	0	1	0
       33	2014-06-27 08:08:41	1	0	1	0
      305	2014-06-27 08:11:29	1	0	1	0
      352	2014-06-27 08:27:24	1	0	1	0
       17	2014-06-27 11:32:26	1	0	1	0
      345	2014-06-27 11:32:49	1	0	1	0
      346	2014-06-27 11:32:53	1	0	1	0
      315	2014-06-27 11:33:12	1	0	1	0
      340	2014-06-27 11:34:17	1	0	1	0
      349	2014-06-27 11:34:34	1	0	1	0
      330	2014-06-27 11:35:01	1	0	1	0
      342	2014-06-27 11:35:24	1	0	1	0
      352	2014-06-27 11:35:28	1	0	1	0
      343	2014-06-27 11:35:42	1	0	1	0
      307	2014-06-27 11:35:54	1	0	1	0
      318	2014-06-27 11:36:01	1	0	1	0
      313	2014-06-27 11:36:08	1	0	1	0
      308	2014-06-27 11:36:15	1	0	1	0
      338	2014-06-27 11:36:20	1	0	1	0
      300	2014-06-27 11:36:31	1	0	1	0
      344	2014-06-27 11:36:36	1	0	1	0
      334	2014-06-27 11:36:38	1	0	1	0
      303	2014-06-27 11:36:43	1	0	1	0
      320	2014-06-27 11:37:04	1	0	1	0
      339	2014-06-27 11:37:21	1	0	1	0
      337	2014-06-27 11:37:40	1	0	1	0
        5	2014-06-27 11:38:02	1	0	1	0
       58	2014-06-27 11:38:11	1	0	1	0
      301	2014-06-27 11:38:15	1	0	1	0
      336	2014-06-27 11:38:20	1	0	1	0
      302	2014-06-27 11:39:30	1	0	1	0
       33	2014-06-27 11:39:50	1	0	1	0
      332	2014-06-27 11:40:22	1	0	1	0
      331	2014-06-27 11:40:25	1	0	1	0
      333	2014-06-27 11:40:30	1	0	1	0
      348	2014-06-27 11:41:35	1	0	1	0
      347	2014-06-27 11:41:38	1	0	1	0
      305	2014-06-27 11:42:10	1	0	1	0
      319	2014-06-27 11:42:14	1	0	1	0
      324	2014-06-27 11:42:25	1	0	1	0
      306	2014-06-27 11:47:33	1	0	1	0
      328	2014-06-27 11:48:52	1	0	1	0
      341	2014-06-27 11:49:12	1	0	1	0
      326	2014-06-27 11:51:33	1	0	1	0
      329	2014-06-27 11:57:38	1	0	1	0
      318	2014-06-30 07:46:27	1	0	1	0
      315	2014-06-30 07:46:51	1	0	1	0
      326	2014-06-30 07:49:30	1	0	1	0
      344	2014-06-30 07:49:35	1	0	1	0
      319	2014-06-30 07:49:57	1	0	1	0
      306	2014-06-30 07:51:41	1	0	1	0
      329	2014-06-30 07:52:17	1	0	1	0
      328	2014-06-30 07:52:20	1	0	1	0
      301	2014-06-30 07:52:41	1	0	1	0
      339	2014-06-30 07:55:15	1	0	1	0
      331	2014-06-30 07:56:12	1	0	1	0
      333	2014-06-30 07:56:17	1	0	1	0
      343	2014-06-30 07:56:42	1	0	1	0
      332	2014-06-30 07:56:47	1	0	1	0
      302	2014-06-30 07:56:56	1	0	1	0
      346	2014-06-30 07:58:13	1	0	1	0
      347	2014-06-30 07:58:16	1	0	1	0
      313	2014-06-30 07:58:25	1	0	1	0
       17	2014-06-30 07:59:19	1	0	1	0
      336	2014-06-30 07:59:24	1	0	1	0
      337	2014-06-30 07:59:52	1	0	1	0
      338	2014-06-30 07:59:59	1	0	1	0
      345	2014-06-30 08:00:03	1	0	1	0
      321	2014-06-30 08:01:13	1	0	1	0
      322	2014-06-30 08:01:36	1	0	1	0
      340	2014-06-30 08:02:12	1	0	1	0
      341	2014-06-30 08:02:19	1	0	1	0
      307	2014-06-30 08:02:40	1	0	1	0
      308	2014-06-30 08:02:44	1	0	1	0
      348	2014-06-30 08:02:47	1	0	1	0
      334	2014-06-30 08:02:50	1	0	1	0
      303	2014-06-30 08:02:57	1	0	1	0
      349	2014-06-30 08:03:51	1	0	1	0
      330	2014-06-30 08:04:05	1	0	1	0
      342	2014-06-30 08:06:40	1	0	1	0
        5	2014-06-30 08:08:27	1	0	1	0
      320	2014-06-30 08:08:38	1	0	1	0
       33	2014-06-30 08:08:56	1	0	1	0
      305	2014-06-30 08:11:11	1	0	1	0
      324	2014-06-30 08:13:26	1	0	1	0
      352	2014-06-30 08:24:08	1	0	1	0
      315	2014-06-30 11:32:21	1	0	1	0
      345	2014-06-30 11:32:32	1	0	1	0
      303	2014-06-30 11:32:35	1	0	1	0
      330	2014-06-30 11:32:47	1	0	1	0
      340	2014-06-30 11:33:09	1	0	1	0
      334	2014-06-30 11:33:23	1	0	1	0
      308	2014-06-30 11:33:26	1	0	1	0
      307	2014-06-30 11:33:32	1	0	1	0
      347	2014-06-30 11:33:37	1	0	1	0
      348	2014-06-30 11:33:41	1	0	1	0
      346	2014-06-30 11:33:44	1	0	1	0
      342	2014-06-30 11:33:46	1	0	1	0
      343	2014-06-30 11:33:48	1	0	1	0
      321	2014-06-30 11:33:51	1	0	1	0
      341	2014-06-30 11:33:57	1	0	1	0
      306	2014-06-30 11:34:00	1	0	1	0
      313	2014-06-30 11:34:06	1	0	1	0
      305	2014-06-30 11:34:10	1	0	1	0
      339	2014-06-30 11:34:14	1	0	1	0
      322	2014-06-30 11:34:17	1	0	1	0
      344	2014-06-30 11:34:24	1	0	1	0
      336	2014-06-30 11:34:43	1	0	1	0
      338	2014-06-30 11:34:47	1	0	1	0
      324	2014-06-30 11:35:21	1	0	1	0
      349	2014-06-30 11:35:34	1	0	1	0
       33	2014-06-30 11:35:53	1	0	1	0
      332	2014-06-30 11:35:57	1	0	1	0
      319	2014-06-30 11:36:02	1	0	1	0
      318	2014-06-30 11:36:04	1	0	1	0
      331	2014-06-30 11:36:08	1	0	1	0
      301	2014-06-30 11:36:13	1	0	1	0
      333	2014-06-30 11:36:22	1	0	1	0
      337	2014-06-30 11:36:39	1	0	1	0
      320	2014-06-30 11:37:21	1	0	1	0
       17	2014-06-30 11:37:42	1	0	1	0
      302	2014-06-30 11:39:36	1	0	1	0
      326	2014-06-30 11:40:55	1	0	1	0
      306	2014-07-01 07:52:10	1	0	1	0
      326	2014-07-01 07:52:15	1	0	1	0
      344	2014-07-01 07:52:20	1	0	1	0
      315	2014-07-01 07:52:23	1	0	1	0
      331	2014-07-01 07:52:27	1	0	1	0
      329	2014-07-01 07:52:31	1	0	1	0
      301	2014-07-01 07:52:36	1	0	1	0
      328	2014-07-01 07:52:41	1	0	1	0
      333	2014-07-01 07:52:46	1	0	1	0
      332	2014-07-01 07:52:50	1	0	1	0
      302	2014-07-01 07:53:08	1	0	1	0
      339	2014-07-01 07:53:38	1	0	1	0
      318	2014-07-01 07:53:44	1	0	1	0
      343	2014-07-01 07:56:00	1	0	1	0
      349	2014-07-01 07:56:23	1	0	1	0
      345	2014-07-01 07:57:28	1	0	1	0
      340	2014-07-01 07:58:10	1	0	1	0
      347	2014-07-01 07:58:47	1	0	1	0
      346	2014-07-01 07:58:50	1	0	1	0
      313	2014-07-01 07:58:55	1	0	1	0
      334	2014-07-01 07:58:58	1	0	1	0
      348	2014-07-01 07:59:05	1	0	1	0
      336	2014-07-01 07:59:17	1	0	1	0
      330	2014-07-01 08:00:17	1	0	1	0
      321	2014-07-01 08:00:30	1	0	1	0
      319	2014-07-01 08:00:38	1	0	1	0
      322	2014-07-01 08:00:43	1	0	1	0
      341	2014-07-01 08:04:19	1	0	1	0
      352	2014-07-01 08:04:35	1	0	1	0
      320	2014-07-01 08:05:10	1	0	1	0
      307	2014-07-01 08:06:10	1	0	1	0
      308	2014-07-01 08:06:13	1	0	1	0
       33	2014-07-01 08:06:23	1	0	1	0
      337	2014-07-01 08:07:05	1	0	1	0
      342	2014-07-01 08:07:52	1	0	1	0
      324	2014-07-01 08:08:44	1	0	1	0
        5	2014-07-01 08:09:39	1	0	1	0
      338	2014-07-01 08:09:45	1	0	1	0
      305	2014-07-01 08:14:08	1	0	1	0
       58	2014-07-01 08:14:13	1	0	1	0
       17	2014-07-01 08:14:53	1	0	1	0
      303	2014-07-01 08:32:17	1	0	1	0
      345	2014-07-01 11:20:14	1	0	1	0
      346	2014-07-01 11:21:00	1	0	1	0
      344	2014-07-01 11:22:03	1	0	1	0
      303	2014-07-01 11:22:08	1	0	1	0
      307	2014-07-01 11:31:09	1	0	1	0
      322	2014-07-01 11:31:14	1	0	1	0
      308	2014-07-01 11:31:27	1	0	1	0
      305	2014-07-01 11:32:13	1	0	1	0
      313	2014-07-01 11:32:39	1	0	1	0
      340	2014-07-01 11:32:45	1	0	1	0
      339	2014-07-01 11:32:59	1	0	1	0
      349	2014-07-01 11:33:08	1	0	1	0
      331	2014-07-01 11:33:15	1	0	1	0
      301	2014-07-01 11:33:24	1	0	1	0
      330	2014-07-01 11:33:33	1	0	1	0
      341	2014-07-01 11:33:59	1	0	1	0
      333	2014-07-01 11:34:17	1	0	1	0
      334	2014-07-01 11:34:25	1	0	1	0
      348	2014-07-01 11:34:53	1	0	1	0
      318	2014-07-01 11:34:57	1	0	1	0
      347	2014-07-01 11:35:14	1	0	1	0
      343	2014-07-01 11:35:20	1	0	1	0
      342	2014-07-01 11:35:23	1	0	1	0
       17	2014-07-01 11:35:31	1	0	1	0
      324	2014-07-01 11:35:42	1	0	1	0
      332	2014-07-01 11:36:03	1	0	1	0
      320	2014-07-01 11:36:35	1	0	1	0
      338	2014-07-01 11:37:06	1	0	1	0
      337	2014-07-01 11:37:09	1	0	1	0
      319	2014-07-01 11:37:23	1	0	1	0
       33	2014-07-01 11:37:44	1	0	1	0
      302	2014-07-01 11:37:57	1	0	1	0
      336	2014-07-01 11:39:23	1	0	1	0
        5	2014-07-01 11:40:40	1	0	1	0
      329	2014-07-01 11:42:29	1	0	1	0
      326	2014-07-01 11:42:52	1	0	1	0
      328	2014-07-01 11:44:15	1	0	1	0
      329	2014-07-02 07:42:36	1	0	1	0
      328	2014-07-02 07:42:40	1	0	1	0
      306	2014-07-02 07:43:55	1	0	1	0
      319	2014-07-02 07:44:13	1	0	1	0
      318	2014-07-02 07:44:24	1	0	1	0
      324	2014-07-02 07:48:43	1	0	1	0
      344	2014-07-02 07:50:15	1	0	1	0
      331	2014-07-02 07:50:31	1	0	1	0
      333	2014-07-02 07:50:44	1	0	1	0
      332	2014-07-02 07:50:57	1	0	1	0
      326	2014-07-02 07:55:24	1	0	1	0
      313	2014-07-02 07:55:32	1	0	1	0
      307	2014-07-02 07:56:22	1	0	1	0
      308	2014-07-02 07:56:29	1	0	1	0
      315	2014-07-02 07:56:41	1	0	1	0
      334	2014-07-02 07:56:54	1	0	1	0
      348	2014-07-02 07:56:58	1	0	1	0
      330	2014-07-02 07:57:21	1	0	1	0
      337	2014-07-02 07:57:42	1	0	1	0
      340	2014-07-02 07:59:24	1	0	1	0
      339	2014-07-02 07:59:37	1	0	1	0
      336	2014-07-02 08:00:15	1	0	1	0
      301	2014-07-02 08:03:42	1	0	1	0
      338	2014-07-02 08:04:39	1	0	1	0
      341	2014-07-02 08:04:58	1	0	1	0
      303	2014-07-02 08:05:22	1	0	1	0
      321	2014-07-02 08:06:18	1	0	1	0
      322	2014-07-02 08:06:27	1	0	1	0
      347	2014-07-02 08:06:32	1	0	1	0
       17	2014-07-02 08:06:37	1	0	1	0
      305	2014-07-02 08:06:48	1	0	1	0
       33	2014-07-02 08:06:59	1	0	1	0
        5	2014-07-02 08:07:15	1	0	1	0
      343	2014-07-02 08:11:45	1	0	1	0
      342	2014-07-02 08:11:47	1	0	1	0
      349	2014-07-02 08:11:55	1	0	1	0
